customer_id,instore_yn,product_id,quantity,line_item_amount,unit_price,promo_item_yn
0,N,31,1,2.2,2.2,N
0,Y,24,1,3,3,N
0,Y,70,1,3.25,3.25,N
659,N,28,2,4,2,N
0,Y,29,1,2.5,2.5,N
0,Y,71,1,3.75,3.75,N
0,Y,44,1,2.5,2.5,N
6,Y,28,2,4,2,N
0,Y,36,1,3.75,3.75,N
8498,N,49,1,3,3,N
8498,N,77,1,3,3,N
0,N,25,2,4.4,2.2,N
0,N,31,1,2.2,2.2,N
0,Y,87,2,6,3,N
636,Y,28,2,4,2,N
0,Y,61,1,4.75,4.75,N
0,Y,59,2,9,4.5,N
0,N,41,2,8.5,4.25,N
0,N,65,2,1.6,0.8,N
0,N,78,1,4.5,4.5,N
5069,N,23,2,5,2.5,N
5069,N,69,1,3.25,3.25,N
0,Y,26,2,6,3,N
495,N,45,2,6,3,N
0,Y,23,1,2.5,2.5,N
0,Y,36,2,7.5,3.75,N
0,N,25,2,4.4,2.2,N
0,N,82,1,12,12,N
0,Y,23,1,2.5,2.5,N
0,Y,73,1,3.75,3.75,N
0,N,43,1,3,3,N
0,N,78,1,4.5,4.5,N
393,Y,55,2,8,4,N
0,Y,44,1,2.5,2.5,N
0,Y,31,2,4.4,2.2,N
0,Y,36,1,3.75,3.75,N
0,N,42,2,5,2.5,N
0,N,73,1,3.75,3.75,N
8473,N,60,1,3.75,3.75,N
8473,N,72,1,3.25,3.25,N
0,Y,58,1,3.5,3.5,N
0,Y,77,1,3,3,N
0,Y,32,1,3,3,N
624,N,34,1,2.45,2.45,N
330,N,27,1,3.5,3.5,N
0,N,42,2,5,2.5,N
14,Y,38,1,3.75,3.75,N
14,Y,63,2,1.6,0.8,N
429,N,30,2,6,3,N
429,N,69,1,3.25,3.25,N
8427,Y,34,2,4.9,2.45,N
8427,Y,70,1,3.25,3.25,N
0,N,59,1,4.5,4.5,N
0,Y,24,2,6,3,N
0,N,57,1,3.1,3.1,N
0,N,61,2,9.5,4.75,N
0,N,33,1,3.5,3.5,N
531,Y,48,2,5,2.5,N
0,N,37,1,3,3,N
0,N,69,1,3.25,3.25,N
0,N,39,1,4.25,4.25,N
0,N,63,1,0.8,0.8,N
0,N,74,1,3.5,3.5,N
115,N,44,1,2.5,2.5,N
115,N,78,1,4.5,4.5,N
0,N,61,2,9.5,4.75,N
0,N,72,1,3.25,3.25,N
0,N,41,1,4.25,4.25,N
0,N,64,1,0.8,0.8,N
0,N,74,1,3.5,3.5,N
563,N,40,2,7.5,3.75,N
563,N,64,1,0.8,0.8,N
0,Y,26,2,6,3,N
62,N,57,2,6.2,3.1,N
495,Y,35,1,3.1,3.1,N
0,Y,31,2,4.4,2.2,N
0,Y,57,2,6.2,3.1,N
0,Y,30,2,6,3,N
0,N,27,1,3.5,3.5,N
200,N,54,2,5,2.5,N
200,N,72,1,3.25,3.25,N
786,N,28,2,4,2,N
125,N,34,2,4.9,2.45,N
0,N,53,1,3,3,N
648,Y,52,2,5,2.5,N
0,N,48,1,2.5,2.5,N
0,N,38,1,3.75,3.75,N
0,Y,24,1,3,3,N
0,N,11,1,8.95,8.95,N
0,N,22,1,2,2,N
668,N,56,1,2.55,2.55,N
0,Y,33,1,3.5,3.5,N
0,Y,25,1,2.2,2.2,N
0,Y,78,1,4.5,4.5,N
0,N,50,2,5,2.5,N
0,N,70,1,3.25,3.25,N
0,N,56,2,5.1,2.55,N
237,N,35,2,6.2,3.1,N
0,Y,25,1,2.2,2.2,N
0,N,31,1,2.2,2.2,N
5459,N,50,1,2.5,2.5,N
0,N,28,2,4,2,N
0,N,15,1,9.25,9.25,N
0,N,38,1,3.75,3.75,N
0,N,84,2,1.6,0.8,N
0,N,59,1,4.5,4.5,N
0,N,50,2,5,2.5,N
0,N,83,1,23,23,N
98,Y,41,2,8.5,4.25,N
276,N,44,1,2.5,2.5,N
0,Y,49,2,6,3,N
103,N,42,2,5,2.5,N
103,N,79,1,3.75,3.75,N
0,N,31,2,4.4,2.2,N
0,N,82,1,12,12,N
0,N,41,1,4.25,4.25,N
0,N,65,2,1.6,0.8,N
0,N,78,1,4.5,4.5,N
274,Y,43,1,3,3,N
8139,N,45,2,6,3,N
0,N,10,1,10,10,N
0,N,52,2,5,2.5,N
0,Y,6,1,21,21,N
0,Y,48,2,5,2.5,N
0,Y,61,2,9.5,4.75,N
0,Y,60,1,3.75,3.75,N
0,N,87,2,6,3,N
0,Y,59,2,9,4.5,N
8256,N,35,2,6.2,3.1,N
8256,N,70,1,3.25,3.25,N
0,Y,33,1,3.5,3.5,N
0,Y,78,1,4.5,4.5,N
0,N,74,1,3.5,3.5,N
0,N,87,2,6,3,N
179,Y,44,1,2.5,2.5,N
0,N,56,2,5.1,2.55,N
0,N,71,1,3.75,3.75,N
0,N,56,1,2.55,2.55,N
0,N,74,1,3.5,3.5,N
0,N,40,2,7.5,3.75,N
0,N,84,2,1.6,0.8,N
8411,Y,36,1,3.75,3.75,N
683,Y,50,2,5,2.5,N
0,N,41,2,8.5,4.25,N
742,N,50,1,2.5,2.5,N
0,Y,25,1,2.2,2.2,N
0,Y,79,1,3.75,3.75,N
578,N,49,1,3,3,N
0,N,48,1,2.5,2.5,N
0,Y,23,1,2.5,2.5,N
0,N,32,2,6,3,N
141,N,23,1,2.5,2.5,N
0,Y,59,2,9,4.5,N
0,Y,34,1,2.45,2.45,N
8220,N,87,1,3,3,N
0,N,24,2,6,3,N
0,N,70,1,3.25,3.25,N
719,Y,13,1,8.95,8.95,N
719,Y,58,2,7,3.5,N
0,Y,50,1,2.5,2.5,N
5155,Y,22,1,2,2,N
5155,Y,73,1,3.75,3.75,N
8381,Y,33,2,7,3.5,N
5032,Y,37,1,3,3,N
5032,Y,65,2,1.6,0.8,N
8387,N,53,2,6,3,N
8387,N,76,1,3.5,3.5,N
0,Y,48,2,5,2.5,N
0,Y,73,1,3.75,3.75,N
0,Y,40,2,7.5,3.75,N
0,Y,64,2,1.6,0.8,N
0,N,50,1,2.5,2.5,N
0,N,69,1,3.25,3.25,N
483,Y,41,1,4.25,4.25,N
483,Y,84,2,1.6,0.8,N
141,N,47,1,3,3,N
0,N,41,1,4.25,4.25,N
0,N,74,1,3.5,3.5,N
0,Y,59,2,9,4.5,N
581,Y,3,1,14.75,14.75,N
581,Y,32,2,6,3,N
581,Y,79,1,3.75,3.75,N
466,Y,28,2,4,2,N
8498,N,43,1,3,3,N
143,Y,53,2,6,3,N
0,Y,27,2,7,3.5,N
0,Y,40,1,3.75,3.75,N
0,Y,64,2,1.6,0.8,N
8031,Y,34,2,4.9,2.45,N
8031,Y,74,1,3.5,3.5,N
0,Y,53,2,6,3,N
320,Y,43,1,3,3,N
0,Y,25,1,2.2,2.2,N
476,N,53,1,3,3,N
476,N,77,1,3,3,N
562,N,53,1,3,3,N
0,Y,46,1,2.5,2.5,N
0,Y,79,1,3.75,3.75,N
0,N,47,1,3,3,N
0,N,79,1,3.75,3.75,N
8438,Y,44,1,2.5,2.5,N
193,Y,26,1,3,3,N
0,Y,38,2,7.5,3.75,N
610,N,51,2,6,3,N
0,N,18,1,10.95,10.95,N
0,N,61,2,9.5,4.75,N
0,N,17,1,9.5,9.5,N
0,N,56,1,2.55,2.55,N
0,N,46,1,2.5,2.5,N
0,Y,42,1,2.5,2.5,N
247,N,43,1,3,3,N
0,Y,40,2,7.5,3.75,N
0,Y,65,2,1.6,0.8,N
0,Y,81,1,28,28,N
0,N,18,1,10.95,10.95,N
0,N,53,1,3,3,N
759,N,51,1,3,3,N
0,N,58,1,3.5,3.5,N
0,Y,48,2,5,2.5,N
0,N,41,1,4.25,4.25,N
0,Y,57,1,3.1,3.1,N
0,Y,77,1,3,3,N
729,N,28,2,4,2,N
3,Y,37,2,6,3,N
3,Y,84,1,0.8,0.8,N
0,N,61,2,9.5,4.75,N
0,Y,25,1,2.2,2.2,N
286,N,38,2,7.5,3.75,N
286,N,63,1,0.8,0.8,N
0,Y,55,2,8,4,N
0,Y,39,1,4.25,4.25,N
0,Y,35,2,6.2,3.1,N
0,Y,78,1,4.5,4.5,N
0,N,87,1,3,3,N
661,Y,40,1,3.75,3.75,N
661,Y,74,1,3.5,3.5,N
661,Y,84,2,1.6,0.8,N
0,Y,47,2,6,3,N
0,Y,39,1,4.25,4.25,N
0,N,47,1,3,3,N
0,N,57,2,6.2,3.1,N
0,N,25,1,2.2,2.2,N
432,N,41,2,8.5,4.25,N
0,N,41,1,4.25,4.25,N
0,Y,31,2,4.4,2.2,N
8267,N,36,2,7.5,3.75,N
258,Y,54,2,5,2.5,N
8187,Y,55,2,8,4,N
8187,Y,71,1,3.75,3.75,N
0,Y,49,1,3,3,N
0,Y,71,1,3.75,3.75,N
8500,Y,51,2,6,3,N
0,Y,21,1,13.33,13.33,N
0,Y,57,1,3.1,3.1,N
0,N,61,1,4.75,4.75,N
8211,N,38,1,3.75,3.75,N
0,Y,17,1,9.5,9.5,N
0,Y,48,2,5,2.5,N
0,N,41,2,8.5,4.25,N
0,N,52,2,5,2.5,N
0,N,75,1,3.5,3.5,N
0,Y,55,2,8,4,N
0,Y,75,1,3.5,3.5,N
8129,N,36,1,3.75,3.75,N
8129,N,76,1,3.5,3.5,N
0,N,9,1,22.5,22.5,N
0,N,51,2,6,3,N
0,N,54,1,2.5,2.5,N
0,N,76,1,3.5,3.5,N
0,Y,41,1,4.25,4.25,N
0,N,59,1,4.5,4.5,N
8109,N,20,1,7.6,7.6,N
8109,N,54,1,2.5,2.5,N
0,N,58,2,7,3.5,N
0,N,78,1,4.5,4.5,N
0,Y,27,2,7,3.5,N
5111,N,27,1,3.5,3.5,N
5111,N,71,1,3.75,3.75,N
5658,N,54,2,5,2.5,N
0,N,38,1,3.75,3.75,N
0,N,63,1,0.8,0.8,N
0,Y,39,2,8.5,4.25,N
0,Y,64,1,0.8,0.8,N
0,N,14,1,8.95,8.95,N
0,N,59,2,9,4.5,N
5601,N,48,2,5,2.5,N
0,N,59,1,4.5,4.5,N
0,N,70,1,3.25,3.25,N
5315,Y,14,1,8.95,8.95,N
5315,Y,59,2,9,4.5,N
5315,Y,73,1,3.75,3.75,N
5315,Y,77,1,3,3,N
0,Y,55,3,12,4,N
5461,N,53,2,6,3,N
0,N,28,1,2,2,N
0,N,33,2,7,3.5,N
0,Y,34,1,2.45,2.45,N
0,Y,78,1,4.5,4.5,N
0,N,15,1,9.25,9.25,N
0,N,42,2,5,2.5,N
5824,N,29,1,2.5,2.5,N
5564,Y,27,1,3.5,3.5,N
0,Y,37,1,3,3,N
0,Y,65,1,0.8,0.8,N
0,Y,49,1,3,3,N
0,Y,36,2,7.5,3.75,N
0,Y,73,1,3.75,3.75,N
0,Y,41,1,4.25,4.25,N
0,Y,65,1,0.8,0.8,N
0,N,44,2,5,2.5,N
0,N,69,1,3.25,3.25,N
0,N,37,3,9,3,N
0,N,65,2,1.6,0.8,N
0,N,44,1,2.5,2.5,N
0,N,70,1,3.25,3.25,N
5180,N,54,2,5,2.5,N
5690,Y,50,2,5,2.5,N
0,Y,42,1,2.5,2.5,N
5865,Y,59,1,4.5,4.5,N
0,Y,30,3,9,3,N
0,N,39,1,4.25,4.25,N
0,N,84,1,0.8,0.8,N
0,Y,18,1,10.95,10.95,N
0,Y,52,1,2.5,2.5,N
8434,Y,56,2,5.1,2.55,N
0,Y,61,1,4.75,4.75,N
0,Y,70,1,3.25,3.25,N
0,N,45,1,3,3,N
8016,Y,27,2,7,3.5,N
5159,N,41,1,4.25,4.25,N
5159,N,84,1,0.8,0.8,N
0,Y,38,1,3.75,3.75,N
0,Y,64,2,1.6,0.8,N
0,Y,50,2,5,2.5,N
5100,N,30,2,6,3,N
5832,N,59,1,4.5,4.5,N
0,N,27,2,7,3.5,N
0,Y,56,2,5.1,2.55,N
0,N,61,2,9.5,4.75,N
0,N,50,1,2.5,2.5,N
0,N,78,1,4.5,4.5,N
0,Y,38,2,7.5,3.75,N
0,Y,84,2,1.6,0.8,N
5231,Y,87,2,6,3,N
8034,Y,22,1,2,2,N
5171,N,28,2,4,2,N
0,N,42,1,2.5,2.5,N
0,N,57,1,3.1,3.1,N
0,N,57,1,3.1,3.1,N
0,Y,54,2,5,2.5,N
0,N,72,2,6.5,3.25,Y
0,N,87,2,4.2,2.1,Y
0,Y,49,1,3,3,N
0,N,36,2,7.5,3.75,N
0,N,77,1,3,3,N
0,Y,43,2,6,3,N
8348,N,16,1,8.95,8.95,N
8348,N,47,1,3,3,N
8334,N,53,2,6,3,N
0,Y,42,3,7.5,2.5,N
0,Y,76,1,3.5,3.5,N
0,N,28,1,2,2,N
0,N,74,1,3.5,3.5,N
0,Y,54,2,5,2.5,N
0,Y,47,1,3,3,N
5429,Y,22,2,4,2,N
5822,N,40,2,7.5,3.75,N
5822,N,65,1,0.8,0.8,N
0,N,39,2,8.5,4.25,N
0,N,64,2,1.6,0.8,N
0,Y,56,2,5.1,2.55,N
8131,N,53,1,3,3,N
0,N,40,2,7.5,3.75,N
0,N,84,1,0.8,0.8,N
0,N,29,1,2.5,2.5,N
0,N,81,1,28,28,N
0,Y,48,1,2.5,2.5,N
0,N,40,1,3.75,3.75,N
0,N,65,2,1.6,0.8,N
0,N,42,2,5,2.5,N
655,N,48,1,2.5,2.5,N
382,N,44,2,5,2.5,N
0,N,42,2,5,2.5,N
0,Y,24,3,9,3,N
0,Y,72,1,3.25,3.25,N
0,N,26,1,3,3,N
0,Y,35,1,3.1,3.1,N
0,N,24,2,6,3,N
0,N,22,1,2,2,N
5053,N,24,1,3,3,N
5046,N,30,1,3,3,N
0,N,87,1,3,3,N
0,Y,87,1,3,3,N
0,N,60,2,7.5,3.75,N
5735,Y,45,1,3,3,N
8076,Y,51,1,3,3,N
0,N,51,1,3,3,N
0,Y,50,2,5,2.5,N
0,Y,27,1,3.5,3.5,N
0,N,53,2,6,3,N
8237,N,36,2,7.5,3.75,N
8237,N,70,1,3.25,3.25,N
0,Y,58,2,7,3.5,N
0,Y,57,1,3.1,3.1,N
8099,N,9,1,22.5,22.5,N
8099,N,49,1,3,3,N
0,N,28,2,4,2,N
0,N,79,1,3.75,3.75,N
0,Y,42,1,2.5,2.5,N
0,N,36,2,7.5,3.75,N
0,Y,22,2,4,2,N
0,Y,58,1,3.5,3.5,N
0,Y,34,2,4.9,2.45,N
0,Y,75,1,3.5,3.5,N
5541,N,26,2,6,3,N
0,Y,37,2,6,3,N
0,Y,63,2,1.6,0.8,N
0,N,45,2,6,3,N
765,N,41,1,4.25,4.25,N
765,N,64,2,1.6,0.8,N
5185,N,27,2,7,3.5,N
0,N,42,1,2.5,2.5,N
5232,N,25,1,2.2,2.2,N
0,Y,27,2,7,3.5,N
8364,N,27,1,3.5,3.5,N
0,Y,38,2,7.5,3.75,N
0,Y,84,1,0.8,0.8,N
0,N,25,1,2.2,2.2,N
0,N,48,2,5,2.5,N
0,N,37,1,3,3,N
0,N,64,2,1.6,0.8,N
8049,Y,42,1,2.5,2.5,N
0,N,61,1,4.75,4.75,N
0,Y,23,1,2.5,2.5,N
0,Y,76,1,3.5,3.5,N
0,Y,59,2,9,4.5,N
0,Y,76,1,3.5,3.5,N
0,Y,37,2,6,3,N
0,Y,65,2,1.6,0.8,N
0,N,27,1,3.5,3.5,N
0,Y,54,2,5,2.5,N
0,Y,72,1,3.25,3.25,N
0,N,23,1,2.5,2.5,N
5602,N,22,2,4,2,N
0,N,29,2,5,2.5,N
8248,N,49,1,3,3,N
8248,N,70,1,3.25,3.25,N
0,N,61,1,4.75,4.75,N
5279,Y,59,2,9,4.5,N
0,N,50,2,5,2.5,N
0,Y,58,1,3.5,3.5,N
0,Y,42,2,5,2.5,N
0,Y,79,1,3.75,3.75,N
0,Y,56,1,2.55,2.55,N
0,Y,70,1,3.25,3.25,N
0,N,37,1,3,3,N
0,N,65,1,0.8,0.8,N
0,Y,74,1,3.5,3.5,N
0,Y,87,1,3,3,N
0,N,44,1,2.5,2.5,N
0,N,25,1,2.2,2.2,N
0,Y,36,2,7.5,3.75,N
0,Y,73,1,3.75,3.75,N
0,N,9,1,22.5,22.5,N
0,N,44,1,2.5,2.5,N
0,Y,50,1,2.5,2.5,N
0,Y,57,2,6.2,3.1,N
0,Y,69,1,3.25,3.25,N
0,N,56,2,5.1,2.55,N
0,Y,53,2,6,3,N
0,Y,29,2,5,2.5,N
0,Y,76,1,3.5,3.5,N
0,Y,39,2,8.5,4.25,N
0,Y,64,2,1.6,0.8,N
0,Y,29,1,2.5,2.5,N
0,N,1,1,18,18,N
0,N,28,2,4,2,N
0,N,77,1,3,3,N
0,Y,23,1,2.5,2.5,N
0,Y,39,2,8.5,4.25,N
0,Y,64,1,0.8,0.8,N
0,Y,70,1,3.25,3.25,N
0,Y,60,2,7.5,3.75,N
88,Y,55,1,4,4,N
88,Y,72,1,3.25,3.25,N
0,Y,9,1,22.5,22.5,N
0,Y,22,1,2,2,N
0,Y,44,1,2.5,2.5,N
0,Y,71,1,3.75,3.75,N
0,Y,48,1,2.5,2.5,N
0,N,31,2,4.4,2.2,N
674,Y,61,1,4.75,4.75,N
0,Y,38,2,7.5,3.75,N
0,Y,65,1,0.8,0.8,N
0,Y,70,1,3.25,3.25,N
0,N,60,2,7.5,3.75,N
432,N,47,2,6,3,N
432,N,79,1,3.75,3.75,N
0,N,37,1,3,3,N
0,N,42,1,2.5,2.5,N
0,N,46,1,2.5,2.5,N
8482,N,50,1,2.5,2.5,N
0,Y,52,1,2.5,2.5,N
5823,Y,24,1,3,3,N
556,Y,44,2,5,2.5,N
0,Y,59,2,9,4.5,N
0,Y,59,2,9,4.5,N
5106,N,55,2,8,4,N
0,N,42,2,5,2.5,N
0,N,70,1,3.25,3.25,N
0,N,59,1,4.5,4.5,N
502,Y,37,2,6,3,N
502,Y,84,1,0.8,0.8,N
8083,Y,41,2,8.5,4.25,N
8083,Y,64,1,0.8,0.8,N
8083,Y,71,1,3.75,3.75,N
0,N,42,2,5,2.5,N
5049,N,55,2,8,4,N
0,Y,61,1,4.75,4.75,N
8339,N,53,1,3,3,N
8339,N,82,1,12,12,N
0,N,27,2,7,3.5,N
0,Y,27,2,7,3.5,N
0,N,46,2,5,2.5,N
0,N,61,2,9.5,4.75,N
477,Y,21,1,13.33,13.33,N
477,Y,61,1,4.75,4.75,N
477,Y,70,1,3.25,3.25,N
0,N,59,2,9,4.5,N
0,N,70,1,3.25,3.25,N
0,Y,47,2,6,3,N
0,N,43,1,3,3,N
0,N,45,1,3,3,N
0,N,43,1,3,3,N
0,N,78,1,4.5,4.5,N
0,Y,37,2,6,3,N
0,Y,84,1,0.8,0.8,N
8388,N,25,2,4.4,2.2,N
0,N,71,1,3.75,3.75,N
0,N,71,1,3.75,3.75,N
0,N,37,2,6,3,N
0,N,84,1,0.8,0.8,N
0,Y,41,1,4.25,4.25,N
0,Y,65,1,0.8,0.8,N
0,Y,73,1,3.75,3.75,N
5865,Y,51,2,6,3,N
0,Y,5,1,15,15,N
0,Y,39,2,8.5,4.25,N
0,Y,63,2,1.6,0.8,N
0,N,51,1,3,3,N
0,Y,24,1,3,3,N
0,Y,70,1,3.25,3.25,N
8368,Y,49,2,6,3,N
8368,Y,79,1,3.75,3.75,N
8134,Y,41,2,8.5,4.25,N
8134,Y,84,2,1.6,0.8,N
8268,N,43,2,6,3,N
177,Y,42,2,5,2.5,N
0,N,58,1,3.5,3.5,N
0,Y,49,2,6,3,N
0,Y,30,2,6,3,N
8380,N,26,2,6,3,N
8380,N,71,1,3.75,3.75,N
0,N,22,2,4,2,N
0,Y,44,2,5,2.5,N
8129,Y,40,2,7.5,3.75,N
0,N,36,2,7.5,3.75,N
0,N,71,1,3.75,3.75,N
8381,Y,59,2,9,4.5,N
0,N,49,1,3,3,N
0,N,38,2,7.5,3.75,N
0,N,84,2,1.6,0.8,N
0,Y,44,1,2.5,2.5,N
8181,N,56,2,5.1,2.55,N
0,Y,55,1,4,4,N
8280,Y,42,2,5,2.5,N
0,Y,46,2,5,2.5,N
26,N,48,2,5,2.5,N
26,N,69,1,3.25,3.25,N
574,N,52,2,5,2.5,N
8119,Y,48,2,5,2.5,N
8119,Y,70,1,3.25,3.25,N
8231,Y,39,2,8.5,4.25,N
5626,N,71,1,1,3.75,N
0,N,29,1,2.5,2.5,N
0,Y,51,2,6,3,N
0,Y,37,1,3,3,N
0,Y,65,2,1.6,0.8,N
0,N,55,2,8,4,N
0,Y,24,1,3,3,N
0,Y,78,1,4.5,4.5,N
141,N,34,2,4.9,2.45,N
0,N,26,1,3,3,N
0,N,69,1,3.25,3.25,N
0,N,51,1,3,3,N
0,N,73,1,3.75,3.75,N
0,N,41,1,4.25,4.25,N
0,N,28,1,2,2,N
0,Y,55,2,8,4,N
0,Y,79,1,3.75,3.75,N
0,N,35,1,3.1,3.1,N
0,N,76,1,3.5,3.5,N
0,N,39,2,8.5,4.25,N
0,N,65,2,1.6,0.8,N
0,N,53,2,6,3,N
0,Y,61,2,9.5,4.75,N
0,Y,73,1,3.75,3.75,N
5078,N,56,1,2.55,2.55,N
0,Y,54,1,2.5,2.5,N
0,N,50,1,2.5,2.5,N
0,N,36,1,3.75,3.75,N
0,N,78,1,4.5,4.5,N
0,N,45,2,6,3,N
0,N,27,1,3.5,3.5,N
526,N,30,1,3,3,N
526,N,81,1,28,28,N
0,Y,29,2,5,2.5,N
0,N,30,1,3,3,N
0,N,76,1,3.5,3.5,N
0,Y,50,2,5,2.5,N
0,N,32,2,6,3,N
0,N,70,1,3.25,3.25,N
0,Y,24,2,6,3,N
0,Y,28,1,2,2,N
0,N,23,1,2.5,2.5,N
0,N,73,1,3.75,3.75,N
0,Y,59,1,4.5,4.5,N
0,Y,3,1,14.75,14.75,N
0,Y,59,2,9,4.5,N
8036,N,35,1,3.1,3.1,N
0,Y,41,1,4.25,4.25,N
0,Y,64,1,0.8,0.8,N
0,Y,73,1,3.75,3.75,N
0,N,61,1,4.75,4.75,N
0,N,45,2,6,3,N
0,N,58,2,7,3.5,N
0,N,71,1,3.75,3.75,N
0,Y,12,1,8.95,8.95,N
0,Y,35,2,6.2,3.1,N
0,Y,46,1,2.5,2.5,N
420,N,29,1,2.5,2.5,N
0,N,55,2,8,4,N
0,Y,57,2,6.2,3.1,N
0,Y,23,1,2.5,2.5,N
0,Y,50,2,5,2.5,N
0,Y,49,1,3,3,N
0,N,30,2,6,3,N
0,N,83,1,14,14,N
0,N,13,1,8.95,8.95,N
0,N,30,1,3,3,N
5332,Y,38,1,3.75,3.75,N
5332,Y,65,1,0.8,0.8,N
0,N,21,1,13.33,13.33,N
0,N,51,2,6,3,N
377,Y,31,2,4.4,2.2,N
0,Y,38,2,7.5,3.75,N
0,Y,64,2,1.6,0.8,N
0,Y,75,1,3.5,3.5,N
0,N,27,2,7,3.5,N
0,Y,52,2,5,2.5,N
0,N,59,2,9,4.5,N
0,Y,27,1,3.5,3.5,N
0,Y,79,1,3.75,3.75,N
0,Y,36,1,3.75,3.75,N
0,N,47,2,6,3,N
0,N,43,1,3,3,N
54,Y,35,2,6.2,3.1,N
8446,N,35,1,3.1,3.1,N
8446,N,73,1,3.75,3.75,N
0,Y,39,1,4.25,4.25,N
0,Y,64,2,1.6,0.8,N
765,N,52,2,5,2.5,N
0,Y,54,1,2.5,2.5,N
0,N,24,2,6,3,N
8313,N,28,2,4,2,N
0,N,55,2,8,4,N
0,Y,30,2,6,3,N
5652,N,52,3,7.5,2.5,N
0,Y,61,2,9.5,4.75,N
0,Y,38,1,3.75,3.75,N
0,Y,84,2,1.6,0.8,N
0,N,37,2,6,3,N
0,N,84,2,1.6,0.8,N
0,N,23,1,2.5,2.5,N
0,Y,40,2,7.5,3.75,N
0,Y,65,1,0.8,0.8,N
0,N,42,1,2.5,2.5,N
520,N,61,2,9.5,4.75,N
8091,N,57,1,3.1,3.1,N
0,Y,33,2,7,3.5,N
0,Y,56,2,5.1,2.55,N
8369,Y,37,2,6,3,N
5416,Y,51,1,3,3,N
0,Y,44,1,2.5,2.5,N
0,N,34,2,4.9,2.45,N
0,Y,50,1,2.5,2.5,N
8323,Y,35,1,3.1,3.1,N
0,N,51,2,6,3,N
0,N,75,1,3.5,3.5,N
0,N,23,1,2.5,2.5,N
251,Y,24,1,3,3,N
8352,N,46,2,5,2.5,N
8352,N,71,1,3.75,3.75,N
0,N,41,2,8.5,4.25,N
0,N,65,2,1.6,0.8,N
0,Y,50,2,5,2.5,N
0,Y,71,1,3.75,3.75,N
0,Y,38,1,3.75,3.75,N
0,Y,84,1,0.8,0.8,N
0,Y,39,2,8.5,4.25,N
0,Y,64,2,1.6,0.8,N
0,Y,79,1,3.75,3.75,N
0,Y,42,1,2.5,2.5,N
0,N,23,1,2.5,2.5,N
8430,N,55,1,4,4,N
0,N,40,1,3.75,3.75,N
0,N,55,2,8,4,N
0,Y,33,1,3.5,3.5,N
5282,N,45,2,6,3,N
5282,N,73,1,3.75,3.75,N
0,Y,23,2,5,2.5,N
0,N,45,2,6,3,N
8145,N,33,1,3.5,3.5,N
8314,N,26,1,3,3,N
8314,N,73,1,3.75,3.75,N
622,Y,56,1,2.55,2.55,N
0,Y,61,1,4.75,4.75,N
0,N,23,1,2.5,2.5,N
0,Y,40,2,7.5,3.75,N
0,Y,65,1,0.8,0.8,N
0,Y,23,1,2.5,2.5,N
0,N,45,1,3,3,N
0,N,69,1,3.25,3.25,N
0,N,52,2,5,2.5,N
0,Y,32,2,6,3,N
0,Y,59,1,4.5,4.5,N
0,Y,57,1,3.1,3.1,N
0,N,10,1,10,10,N
0,N,45,2,6,3,N
0,Y,60,2,7.5,3.75,N
0,Y,76,1,3.5,3.5,N
525,N,43,1,3,3,N
0,Y,52,2,5,2.5,N
0,N,42,2,5,2.5,N
0,Y,6,1,21,21,N
0,Y,57,1,3.1,3.1,N
0,Y,53,2,6,3,N
0,N,48,1,2.5,2.5,N
0,Y,53,2,6,3,N
0,Y,33,2,7,3.5,N
0,Y,23,2,5,2.5,N
0,Y,33,1,3.5,3.5,N
0,Y,36,1,3.75,3.75,N
0,Y,8,1,45,45,N
0,Y,36,1,3.75,3.75,N
0,N,87,2,6,3,N
0,N,35,2,6.2,3.1,N
0,N,34,1,2.45,2.45,N
0,N,73,1,3.75,3.75,N
295,Y,46,1,2.5,2.5,N
0,N,60,1,3.75,3.75,N
0,Y,43,2,6,3,N
0,N,32,2,6,3,N
5402,N,71,1,1,3.75,N
0,Y,46,1,2.5,2.5,N
0,Y,79,1,3.75,3.75,N
0,N,42,1,2.5,2.5,N
0,N,40,2,7.5,3.75,N
0,N,63,2,1.6,0.8,N
0,N,27,1,3.5,3.5,N
0,N,46,1,2.5,2.5,N
0,N,32,1,3,3,N
0,N,77,1,3,3,N
263,N,22,2,4,2,N
0,Y,52,1,2.5,2.5,N
0,Y,73,1,3.75,3.75,N
8304,N,51,2,6,3,N
0,N,36,1,3.75,3.75,N
564,N,59,1,4.5,4.5,N
0,N,38,2,7.5,3.75,N
0,N,65,2,1.6,0.8,N
0,N,71,1,3.75,3.75,N
0,N,30,1,3,3,N
0,Y,44,2,5,2.5,N
0,Y,36,1,3.75,3.75,N
0,Y,77,1,3,3,N
0,Y,27,1,3.5,3.5,N
0,Y,30,2,6,3,N
0,Y,70,1,3.25,3.25,N
0,N,58,1,3.5,3.5,N
8320,Y,38,1,3.75,3.75,N
8320,Y,65,1,0.8,0.8,N
8320,Y,77,1,3,3,N
0,N,60,2,7.5,3.75,N
5522,N,36,1,3.75,3.75,N
0,Y,38,1,3.75,3.75,N
0,Y,73,1,3.75,3.75,N
498,N,55,2,8,4,N
0,Y,46,2,5,2.5,N
0,Y,36,2,7.5,3.75,N
0,Y,22,1,2,2,N
0,N,25,2,4.4,2.2,N
0,Y,56,1,2.55,2.55,N
